,bpp_loss,mse_loss,psnr,loss,flops,params,labels
172,0.8936833143234253,0.0015050686197355,28.22443699078036,2.851025104522705,21506883584.0,1525315,D3L2e-2N128M96
173,0.8727565407752991,0.00153778353706,28.131047928028167,2.8726439476013184,22555525120.0,1732099,D3L2e-2N128M128
174,0.9109904170036316,0.0015923901228234,27.979505248938917,2.98189377784729,23604166656.0,1938883,D3L2e-2N128M160
175,0.849828839302063,0.001638478366658,27.85559288369539,2.9806699752807617,24652808192.0,2145667,D3L2e-2N128M192
176,0.8654506206512451,0.0016511955764144,27.822014835348288,3.0128304958343506,25701449728.0,2352451,D3L2e-2N128M224
177,0.8190683126449585,0.0018018173286691,27.442892406446035,3.1623315811157227,26750091264.0,2559235,D3L2e-2N128M256
178,0.7872471213340759,0.0017973764333873,27.453609569354363,3.124735116958618,27798732800.0,2766019,D3L2e-2N128M288
179,0.8127421140670776,0.0018796721706166,27.259178884528637,3.2572555541992188,28847374336.0,2972803,D3L2e-2N128M320
180,0.8482187390327454,0.0012851608917117,28.910424987851847,2.519570589065552,29504765952.0,1665667,D3L2e-2N160M32
181,0.9949654936790466,0.0013489534612745,28.700030331748877,2.749279499053955,30815551488.0,1923651,D3L2e-2N160M64
182,0.9598196744918824,0.0013938322663307,28.557894860586405,2.772498607635498,32126337024.0,2181635,D3L2e-2N160M96
183,0.8751277923583984,0.0013756725238636,28.614849367439483,2.66418981552124,33437122560.0,2439619,D3L2e-2N160M128
184,0.9557520747184752,0.0014644967159256,28.343115978690257,2.860330104827881,34747908096.0,2697603,D3L2e-2N160M160
185,0.92795729637146,0.0015224918024614,28.174450370565737,2.907958030700684,36058693632.0,2955587,D3L2e-2N160M192
186,0.8488608002662659,0.0016674955841153,27.779353075145004,3.0174386501312256,37369479168.0,3213571,D3L2e-2N160M224
187,0.8059152960777283,0.0016315307002514,27.874047497496377,2.9277210235595703,38680264704.0,3471555,D3L2e-2N160M256
188,0.7405507564544678,0.0017247415380552,27.632759771162267,2.983577013015747,39991050240.0,3729539,D3L2e-2N160M288
189,0.7502467036247253,0.0016147354617714,27.91898616926247,2.850210189819336,41301835776.0,3987523,D3L2e-2N160M320
190,0.9213483333587646,0.0013609953457489,28.66143359968617,2.6913228034973145,41697083392.0,2330179,D3L2e-2N192M32
191,0.9546366333961488,0.0012407421600073,29.063184603388397,2.5682218074798584,43270012928.0,2639363,D3L2e-2N192M64
192,0.9155305027961732,0.0012814067304134,28.923129992658655,2.5820000171661377,44842942464.0,2948547,D3L2e-2N192M96
193,0.9909326434135436,0.0013419551542028,28.722619972875098,2.736145257949829,46415872000.0,3257731,D3L2e-2N192M128
